,alcohol,appellation,category,date,href,price,rating,title
121,13.7%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/desparada-2017-presquile-vineyard-sauvignon-blanc-santa-maria-valley/,$38,93 Points,Desparada 2017 Presqu'ile Vineyard Sauvignon Blanc (Santa Maria Valley)
122,13%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-besson-2016-vaudesir-grand-cru-chablis-310158/,$110,93 Points,Domaine Besson 2016 Vaudésir Grand Cru  (Chablis)
123,13.5%,Burgundy,Red,4/1/2019,https://www.winemag.com/buying-guide/domaines-devillard-2016-domaine-des-perdrix-les-terres-blanches-premier-cru-nuits-st-georges-306225/,$115,93 Points,Domaines Devillard 2016 Domaine des Perdrix Les Terres Blanches Premier Cru  (Nuits-St.-Georges)
124,12.5%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-loosen-2016-urziger-wurzgarten-dry-gg-alte-reben-riesling-mosel/,$54,93 Points,Dr. Loosen 2016 Ürziger Würzgarten Dry GG Alte Reben Riesling (Mosel)
125,15.2%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/epoch-2015-block-b-paderewski-vineyard-syrah-paso-robles-willow-creek-district/,$95,93 Points,Epoch 2015 Block B Paderewski Vineyard Syrah (Paso Robles Willow Creek District)
126,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/fattoria-fibbiano-2016-ciliegiolo-toscana-310695/,$45,93 Points,Fattoria Fibbiano 2016 Ciliegiolo (Toscana)
127,15%,Napa,Red,4/1/2019,https://www.winemag.com/buying-guide/guarachi-family-2014-beckstoffer-las-piedras-heritage-single-vineyard-cabernet-sauvignon-st-helena-310653/,$250,93 Points,Guarachi Family 2014 Beckstoffer Las Piedras Heritage Single Vineyard Cabernet Sauvignon (St. Helena)
128,14.6%,Napa,Red,4/1/2019,https://www.winemag.com/buying-guide/hess-collection-2015-estate-grown-cabernet-sauvignon-mount-veeder-310780/,$75,93 Points,Hess Collection 2015 Estate Grown Cabernet Sauvignon (Mount Veeder)
129,14.3%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/holdredge-2016-pinot-noir-russian-river-valley-310529/,$40,93 Points,Holdredge 2016 Pinot Noir (Russian River Valley)
130,13%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/maison-roche-de-bellene-2016-champ-gain-premier-cru-puligny-montrachet-310154/,$146,93 Points,Maison Roche de Bellene 2016 Champ Gain Premier Cru  (Puligny-Montrachet)
131,13.5%,Burgundy,Red,4/1/2019,https://www.winemag.com/buying-guide/maison-roche-de-bellene-2016-les-mitans-premier-cru-volnay-310132/,$95,93 Points,Maison Roche de Bellene 2016 Les Mitans Premier Cru  (Volnay)
132,13%,Burgundy,Red,4/1/2019,https://www.winemag.com/buying-guide/maison-roche-de-bellene-2016-vieilles-vignes-chambolle-musigny-310136/,$110,93 Points,Maison Roche de Bellene 2016 Vieilles Vignes  (Chambolle-Musigny)
133,14%,Northern Spain,Red,4/1/2019,https://www.winemag.com/buying-guide/marques-de-murrieta-2012-finca-ygay-gran-reserva-limited-edition-rioja/,$57,93 Points,Marqués de Murrieta 2012 Finca Ygay Gran Reserva Limited Edition  (Rioja)
134,15.1%,Napa,Red,4/1/2019,https://www.winemag.com/buying-guide/nemerever-2015-estate-nemerever-vineyards-cabernet-sauvignon-oakville/,$125,93 Points,Nemerever 2015 Estate Nemerever Vineyards Cabernet Sauvignon (Oakville)
135,13%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/ojai-2016-puerta-del-mar-pinot-noir-santa-barbara-county-309791/,$45,93 Points,Ojai 2016 Puerta Del Mar Pinot Noir (Santa Barbara County)
136,15%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/onx-2016-mad-crush-red-templeton-gap-district-309653/,$48,93 Points,ONX 2016 Mad Crush Red (Templeton Gap District)
137,13.5%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/piro-2016-points-west-pinot-noir-santa-maria-valley-309662/,$32,93 Points,Piro 2016 Points West Pinot Noir (Santa Maria Valley)
138,14.5%,Sierra Foothills,Red,4/1/2019,https://www.winemag.com/buying-guide/renwood-2016-special-reserve-grandpere-zinfandel-amador-county/,$50,93 Points,Renwood 2016 Special Reserve Grandpère Zinfandel (Amador County)
139,13.4%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/tolosa-2017-1772-edna-ranch-chardonnay-edna-valley/,$58,93 Points,Tolosa 2017 1772 Edna Ranch Chardonnay (Edna Valley)
140,14.5%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/van-zellers-2016-cv-curriculum-vitae-red-douro/,$100,93 Points,Van Zellers 2016 CV Curriculum Vitae Red (Douro)
141,15.2%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/mcv-2016-rosewynn-vineyar-petite-sirah-paso-robles-309787/,$52,93 Points,MCV 2016 Rosewynn Vineyard Petite Sirah (Paso Robles)
142,13%,Western Australia,White,4/1/2019,https://www.winemag.com/buying-guide/cullen-2015-kevin-john-chardonnay-margaret-river/,$109,93 Points,Cullen 2015 Kevin John Chardonnay (Margaret River)
143,8%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-loosen-2017-urziger-wurzgarten-kabinett-riesling-mosel/,$28,93 Points,Dr. Loosen 2017 Ürziger Würzgarten Kabinett Riesling (Mosel)
144,8%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-loosen-2017-urziger-wurzgarten-spatlese-riesling-mosel/,$34,93 Points,Dr. Loosen 2017 Ürziger Würzgarten Spätlese Riesling (Mosel)
145,13.9%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/dragonette-2016-vogelzang-vineyard-sauvignon-blanc-happy-canyon-of-santa-barbara/,$45,93 Points,Dragonette 2016 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara)
146,15.1%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/epoch-2015-authenticity-red-paso-robles-willow-creek-district-309764/,$85,93 Points,Epoch 2015 Authenticity Red (Paso Robles Willow Creek District)
147,13.5%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/fort-ross-winery-2014-fort-ross-vineyard-pinot-noir-fort-ross-seaview/,$52,93 Points,Fort Ross Winery 2014 Fort Ross Vineyard Pinot Noir (Fort Ross-Seaview)
148,13.5%,Victoria,White,4/1/2019,https://www.winemag.com/buying-guide/giant-steps-2017-chardonnay-yarra-valley/,$30,93 Points,Giant Steps 2017 Chardonnay (Yarra Valley)
149,13.5%,Victoria,Red,4/1/2019,https://www.winemag.com/buying-guide/giant-steps-2017-pinot-noir-yarra-valley/,$30,93 Points,Giant Steps 2017 Pinot Noir (Yarra Valley)
150,14.9%,Napa,Red,4/1/2019,https://www.winemag.com/buying-guide/groth-2015-reserve-cabernet-sauvignon-oakville/,$140,93 Points,Groth 2015 Reserve Cabernet Sauvignon (Oakville)
151,13.5%,Burgundy,Red,4/1/2019,https://www.winemag.com/buying-guide/henri-de-villamont-2015-les-groseilles-premier-cru-chambolle-musigny/,$70,93 Points,Henri de Villamont 2015 Les Groseilles Premier Cru  (Chambolle-Musigny)
152,12.7%,Willamette Valley,White,4/1/2019,https://www.winemag.com/buying-guide/hyland-2017-old-vine-single-vineyard-riesling-mcminnville-310447/,$28,93 Points,Hyland 2017 Old Vine Single Vineyard Riesling (McMinnville)
153,10.5%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/johannishof-2017-rudesheimer-berg-rottland-spatlese-riesling-rheingau/,$46,93 Points,Johannishof 2017 Rüdesheimer Berg Rottland Spätlese Riesling (Rheingau)
154,13.5%,South Australia,Red,4/1/2019,https://www.winemag.com/buying-guide/john-duval-wines-2016-annexus-grenache-barossa-valley/,$60,93 Points,John Duval Wines 2016 Annexus Grenache (Barossa Valley)
155,14%,South Australia,Red,4/1/2019,https://www.winemag.com/buying-guide/john-duval-wines-2016-annexus-mataro-barossa-valley/,$60,93 Points,John Duval Wines 2016 Annexus Mataro (Barossa Valley)
156,15.1%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/kukkula-2015-sisu-red-adelaida-district-309779/,$50,93 Points,Kukkula 2015 Sisu Red (Adelaida District)
157,13%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/lexington-2016-alma-gist-ranch-estate-white-santa-cruz-mountains-309783/,$45,93 Points,Lexington 2016 Alma Gist Ranch Estate White (Santa Cruz Mountains)
158,14.5%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/longboard-2014-syrah-russian-river-valley/,$36,93 Points,Longboard 2014 Syrah (Russian River Valley)
159,15.1%,California Other,Red,4/1/2019,https://www.winemag.com/buying-guide/lost-blues-2015-good-fences-grenache-syrah-california/,$48,93 Points,Lost Blues 2015 Good Fences Grenache-Syrah (California)
160,13.5%,South Australia,Red,4/1/2019,https://www.winemag.com/buying-guide/john-duval-wines-2016-annexus-grenache-barossa-valley/,$60,93 Points,John Duval Wines 2016 Annexus Grenache (Barossa Valley)
161,14%,South Australia,Red,4/1/2019,https://www.winemag.com/buying-guide/john-duval-wines-2016-annexus-mataro-barossa-valley/,$60,93 Points,John Duval Wines 2016 Annexus Mataro (Barossa Valley)
162,15.1%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/kukkula-2015-sisu-red-adelaida-district-309779/,$50,93 Points,Kukkula 2015 Sisu Red (Adelaida District)
163,13%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/lexington-2016-alma-gist-ranch-estate-white-santa-cruz-mountains-309783/,$45,93 Points,Lexington 2016 Alma Gist Ranch Estate White (Santa Cruz Mountains)
164,14.5%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/longboard-2014-syrah-russian-river-valley/,$36,93 Points,Longboard 2014 Syrah (Russian River Valley)
165,15.1%,California Other,Red,4/1/2019,https://www.winemag.com/buying-guide/lost-blues-2015-good-fences-grenache-syrah-california/,$48,93 Points,Lost Blues 2015 Good Fences Grenache-Syrah (California)
166,14.5%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/merry-edwards-2016-meredith-estate-pinot-noir-russian-river-valley/,$68,93 Points,Merry Edwards 2016 Meredith Estate Pinot Noir (Russian River Valley)
167,14.1%,Sierra Foothills,Red,4/1/2019,https://www.winemag.com/buying-guide/noceto-2014-original-grandpere-vineyard-zinfandel-amador-county-309835/,$38,93 Points,Noceto 2014 Original Grandpére Vineyard Zinfandel (Amador County)
168,14%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/ojai-2015-duvarita-vineyard-syrah-santa-barbara-county/,$50,93 Points,Ojai 2015 Duvarita Vineyard Syrah (Santa Barbara County)
169,13%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/ojai-2016-john-sebastiano-vineyard-syrah-grenache-sta-rita-hills/,$35,93 Points,Ojai 2016 John Sebastiano Vineyard Syrah-Grenache (Sta. Rita Hills)
170,14.5%,Australia Other,Red,4/1/2019,https://www.winemag.com/buying-guide/penfolds-2016-bin-707-cabernet-sauvignon-australia/,$500,93 Points,Penfolds 2016 Bin 707 Cabernet Sauvignon (Australia)
171,15%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/quinta-vale-dona-maria-2015-red-douro/,$60,93 Points,Quinta Vale Dona Maria 2015 Red (Douro)
172,12.5%,Portugal,White,4/1/2019,https://www.winemag.com/buying-guide/quinta-vale-dona-maria-2017-vinha-de-martim-white-douro/,$90,93 Points,Quinta Vale Dona Maria 2017 Vinha de Martim White (Douro)
173,12.5%,Alsace,Red,4/1/2019,https://www.winemag.com/buying-guide/rene-mure-2017-clos-st-landelin-pinot-noir-alsace-309576/,$75,93 Points,René Muré 2017 Clos St Landelin Pinot Noir (Alsace)
174,14.5%,Sierra Foothills,Red,4/1/2019,https://www.winemag.com/buying-guide/renwood-2016-grand-wren-zinfandel-amador-county/,$100,93 Points,Renwood 2016 Grand Wren Zinfandel (Amador County)
175,15%,Sierra Foothills,Red,4/1/2019,https://www.winemag.com/buying-guide/renwood-2016-grandmere-red-amador-county/,$65,93 Points,Renwood 2016 Grandmère Red (Amador County)
176,13%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/roux-pere-et-fils-2016-les-enseignieres-puligny-montrachet-310179/,$100,93 Points,Roux Père et Fils 2016 Les Enseignières  (Puligny-Montrachet)
177,13%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/stephane-aladame-2016-les-vignes-derriere-premier-cru-montagny-309731/,$42,93 Points,Stéphane Aladame 2016 Les Vignes Derrière Premier Cru  (Montagny)
178,13%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/stephane-aladame-2016-selection-vieilles-vignes-premier-cru-montagny-309732/,$42,93 Points,Stéphane Aladame 2016 Sélection Vieilles Vignes Premier Cru  (Montagny)
179,14%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/steven-kent-2014-lineage-red-livermore-valley/,$155,93 Points,Steven Kent 2014 Lineage Red (Livermore Valley)
180,12.5%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/tesch-2017-laubenheimer-st-remigiusberg-trocken-riesling-nahe/,$45,93 Points,Tesch 2017 Laubenheimer St. Remigiusberg Trocken Riesling (Nahe)
181,12%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/thomas-fogarty-2016-razorback-vineyard-pinot-noir-santa-cruz-mountains-309686/,$72,93 Points,Thomas Fogarty 2016 Razorback Vineyard Pinot Noir (Santa Cruz Mountains)
182,14.6%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/three-sticks-2016-gaps-crown-vineyard-pinot-noir-sonoma-coast-310738/,$70,93 Points,Three Sticks 2016 Gap's Crown Vineyard Pinot Noir (Sonoma Coast)
183,14.8%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/ruby-hill-winery-2016-estate-reserve-jewel-collection-chardonnay-livermore-valley/,$40,93 Points,Ruby Hill Winery 2016 Estate Reserve Jewel Collection Chardonnay (Livermore Valley)
184,14.5%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/merry-edwards-2016-klopp-ranch-pinot-noir-russian-river-valley-310643/,$66,93 Points,Merry Edwards 2016 Klopp Ranch Pinot Noir (Russian River Valley)
185,13.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/casa-al-vento-2015-foho-riserva-chianti-classico/,$45,93 Points,Casa al Vento 2015 Foho Riserva  (Chianti Classico)
186,14.5%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-du-taillan-2016-haut-medoc/,$25,93 Points,Château du Taillan 2016  Haut-Médoc
187,13.5%,Bordeaux,White,4/1/2019,https://www.winemag.com/buying-guide/chateau-la-mission-haut-brion-2016-pessac-leognan/,N/A,93 Points,Château La Mission Haut-Brion 2016  Pessac-Léognan
188,13.1%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/cotiere-2015-talley-rincon-vineyard-chardonnay-arroyo-grande-valley/,$42,93 Points,Cotiere 2015 Talley Rincon Vineyard Chardonnay (Arroyo Grande Valley)
189,13.9%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/cotiere-2016-la-rinconada-vineyard-chardonnay-sta-rita-hills/,$42,93 Points,Cotiere 2016 La Rinconada Vineyard Chardonnay (Sta. Rita Hills)
190,12%,Alsace,Dessert,4/1/2019,https://www.winemag.com/buying-guide/domaine-fernand-engel-2016-vendanges-tardives-muscat-alsace-309612/,$45,93 Points,Domaine Fernand Engel 2016 Vendanges Tardives Muscat (Alsace)
191,12.5%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-loosen-2013-wehlener-sonnenuhr-reserve-alte-reben-dry-gg-riesling-mosel/,$92,93 Points,Dr. Loosen 2013 Wehlener Sonnenuhr Réserve Alte Reben Dry GG Riesling (Mosel)
192,8%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-loosen-2017-wehlener-sonnenuhr-kabinett-riesling-mosel/,$28,93 Points,Dr. Loosen 2017 Wehlener Sonnenuhr Kabinett Riesling (Mosel)
193,14.8%,Napa,Red,4/1/2019,https://www.winemag.com/buying-guide/hess-collection-2015-the-lion-estate-grown-cabernet-sauvignon-mount-veeder-310711/,$185,93 Points,Hess Collection 2015 The Lion Estate Grown Cabernet Sauvignon (Mount Veeder)
194,14%,Germany,Red,4/1/2019,https://www.winemag.com/buying-guide/maximin-grunhauser-2016-pinot-noir-mosel/,$72,93 Points,Maximin Grünhäuser 2016 Pinot Noir (Mosel)
195,7%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/maximin-grunhauser-2017-abtsberg-kabinett-grosse-lage-riesling-mosel/,$42,93 Points,Maximin Grünhäuser 2017 Abtsberg Kabinett Grosse Lage Riesling (Mosel)
196,12%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/maximin-grunhauser-2017-herrenberg-grosse-lage-gg-riesling-mosel/,$62,93 Points,Maximin Grünhäuser 2017 Herrenberg Grosse Lage GG Riesling (Mosel)
197,14.3%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/merry-edwards-2016-pinot-noir-sonoma-coast/,$48,93 Points,Merry Edwards 2016 Pinot Noir (Sonoma Coast)
198,13.8%,Mendocino County,Red,4/1/2019,https://www.winemag.com/buying-guide/phillips-hill-2016-lair-de-mer-pinot-noir-anderson-valley/,$45,93 Points,Phillips Hill 2016 L'Air De Mer Pinot Noir (Anderson Valley)
199,13%,Alsace,Red,4/1/2019,https://www.winemag.com/buying-guide/rene-mure-2017-v-pinot-noir-alsace-309575/,$60,93 Points,René Muré 2017 V Pinot Noir (Alsace)
200,14.2%,Mendocino County,Red,4/1/2019,https://www.winemag.com/buying-guide/saxon-brown-2015-ferrington-vineyard-pinot-noir-anderson-valley-309749/,$70,93 Points,Saxon Brown 2015 Ferrington Vineyard Pinot Noir (Anderson Valley)
201,15%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/tenuta-luce-2015-lux-vitis-red-toscana-309713/,N/A,93 Points,Tenuta Luce 2015 Lux Vitis Red (Toscana)
202,15%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/terras-de-alter-2011-terra-dalter-impar-red-alentejano/,$80,93 Points,Terras de Alter 2011 Terra d'Alter Impar Red (Alentejano)
203,13.4%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/tolosa-2017-1772-edna-ranch-pinot-noir-edna-valley-309680/,$72,93 Points,Tolosa 2017 1772 Edna Ranch Pinot Noir (Edna Valley)
204,15.7%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/ultima-tulie-2016-petite-sirah-paso-robles-309689/,$47,93 Points,Ultima Tulie 2016 Petite Sirah (Paso Robles)
205,14.8%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/ruby-hill-winery-2016-estate-reserve-jewel-collection-chardonnay-livermore-valley/,$40,93 Points,Ruby Hill Winery 2016 Estate Reserve Jewel Collection Chardonnay (Livermore Valley)
206,14.5%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/merry-edwards-2016-klopp-ranch-pinot-noir-russian-river-valley-310643/,$66,93 Points,Merry Edwards 2016 Klopp Ranch Pinot Noir (Russian River Valley)
207,13.9%,Sonoma,Red,4/1/2019,https://www.winemag.com/buying-guide/battle-family-2015-estate-grown-cabernet-sauvignon-alexander-valley-310786/,$125,92 Points,Battle Family 2015 Estate Grown Cabernet Sauvignon (Alexander Valley)
208,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/castello-dei-rampolla-2014-sammarco-red-toscana/,$80,92 Points,Castello dei Rampolla 2014 Sammarco Red (Toscana)
209,14%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-fonreaud-2016-listrac-medoc/,$29,92 Points,Château Fonréaud 2016  Listrac-Médoc
210,14%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-ramafort-2016-medoc/,$25,92 Points,Château Ramafort 2016  Médoc
211,13.5%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-reysson-2016-haut-medoc/,$25,92 Points,Château Reysson 2016  Haut-Médoc
212,12.5%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-besson-2016-mont-de-milieu-premier-cru-chablis-310157/,$55,92 Points,Domaine Besson 2016 Mont de Milieu Premier Cru  (Chablis)
213,12.5%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-besson-2016-vaillons-premier-cru-chablis-310159/,$45,92 Points,Domaine Besson 2016 Vaillons Premier Cru  (Chablis)
214,13.5%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-ferret-2016-hors-classe-les-menetrieres-pouilly-fuisse-309937/,$72,92 Points,Domaine Ferret 2016 Hors Classe Les Ménétrières  (Pouilly-Fuissé)
215,13.5%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-ferret-2016-hors-classe-tournant-de-pouilly-pouilly-fuisse-309938/,$72,92 Points,Domaine Ferret 2016 Hors Classe Tournant de Pouilly  (Pouilly-Fuissé)
216,13.5%,Alsace,Red,4/1/2019,https://www.winemag.com/buying-guide/domaine-riefle-landmann-2017-letoffe-pinot-noir-alsace-309582/,$35,92 Points,Domaine Rieflé-Landmann 2017 L'Etoffe Pinot Noir (Alsace)
217,12.5%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaines-devillard-2016-domaine-des-perdrix-les-terres-blanches-premier-cru-nuits-st-georges/,$100,92 Points,Domaines Devillard 2016 Domaine des Perdrix Les Terres Blanches Premier Cru  (Nuits-St.-Georges)
